ObjectId,Country,ISO2,ISO3,Indicator,Unit,Source,CTS_Code,CTS_Name,CTS_Full_Descriptor,F2019
181,Thailand,TH,THA,Exposure,Index,"Peszko, Grzegorz; van der Mensbrugghe, Dominique; Golub, Alexander; Ward, John; Zenghelis, Dimitri; Marijs, Cor; Schopp, Anne; Rogers, John A.; Midgley, Amelia. 2020. Preparedness of Countries to Low-Carbon Transition (Chapter 5). In: Diversification and Cooperation in a Decarbonizing World : Climate Strategies for Fossil Fuel-Dependent Countries. Climate Change and Development. Washington, DC: World Bank. © World Bank. https://openknowledge.worldbank.org/handle/10986/34011 License: CC BY 3.0 IGO. Accessed on 2021-10-15.",ECFTPE,"Preparedness of Countries for a Low-Carbon Transition; Exposure","Environment, Climate Change, Financial and Physical and Transition Risk Indicators, Transition Risks, Preparedness of Countries for a Low-Carbon Transition, Exposure",0.34005773370765
182,Thailand,TH,THA,Resilience,Index,"Peszko, Grzegorz; van der Mensbrugghe, Dominique; Golub, Alexander; Ward, John; Zenghelis, Dimitri; Marijs, Cor; Schopp, Anne; Rogers, John A.; Midgley, Amelia. 2020. Preparedness of Countries to Low-Carbon Transition (Chapter 5). In: Diversification and Cooperation in a Decarbonizing World : Climate Strategies for Fossil Fuel-Dependent Countries. Climate Change and Development. Washington, DC: World Bank. © World Bank. https://openknowledge.worldbank.org/handle/10986/34011 License: CC BY 3.0 IGO. Accessed on 2021-10-15.",ECFTPR,"Preparedness of Countries for a Low-Carbon Transition; Resilience","Environment, Climate Change, Financial and Physical and Transition Risk Indicators, Transition Risks, Preparedness of Countries for a Low-Carbon Transition, Resilience",0.498711192512837
183,Tunisia,TN,TUN,Exposure,Index,"Peszko, Grzegorz; van der Mensbrugghe, Dominique; Golub, Alexander; Ward, John; Zenghelis, Dimitri; Marijs, Cor; Schopp, Anne; Rogers, John A.; Midgley, Amelia. 2020. Preparedness of Countries to Low-Carbon Transition (Chapter 5). In: Diversification and Cooperation in a Decarbonizing World : Climate Strategies for Fossil Fuel-Dependent Countries. Climate Change and Development. Washington, DC: World Bank. © World Bank. https://openknowledge.worldbank.org/handle/10986/34011 License: CC BY 3.0 IGO. Accessed on 2021-10-15.",ECFTPE,"Preparedness of Countries for a Low-Carbon Transition; Exposure","Environment, Climate Change, Financial and Physical and Transition Risk Indicators, Transition Risks, Preparedness of Countries for a Low-Carbon Transition, Exposure",0.332455091069424
184,Tunisia,TN,TUN,Resilience,Index,"Peszko, Grzegorz; van der Mensbrugghe, Dominique; Golub, Alexander; Ward, John; Zenghelis, Dimitri; Marijs, Cor; Schopp, Anne; Rogers, John A.; Midgley, Amelia. 2020. Preparedness of Countries to Low-Carbon Transition (Chapter 5). In: Diversification and Cooperation in a Decarbonizing World : Climate Strategies for Fossil Fuel-Dependent Countries. Climate Change and Development. Washington, DC: World Bank. © World Bank. https://openknowledge.worldbank.org/handle/10986/34011 License: CC BY 3.0 IGO. Accessed on 2021-10-15.",ECFTPR,"Preparedness of Countries for a Low-Carbon Transition; Resilience","Environment, Climate Change, Financial and Physical and Transition Risk Indicators, Transition Risks, Preparedness of Countries for a Low-Carbon Transition, Resilience",0.733857443893137
185,Turkey,TR,TUR,Exposure,Index,"Peszko, Grzegorz; van der Mensbrugghe, Dominique; Golub, Alexander; Ward, John; Zenghelis, Dimitri; Marijs, Cor; Schopp, Anne; Rogers, John A.; Midgley, Amelia. 2020. Preparedness of Countries to Low-Carbon Transition (Chapter 5). In: Diversification and Cooperation in a Decarbonizing World : Climate Strategies for Fossil Fuel-Dependent Countries. Climate Change and Development. Washington, DC: World Bank. © World Bank. https://openknowledge.worldbank.org/handle/10986/34011 License: CC BY 3.0 IGO. Accessed on 2021-10-15.",ECFTPE,"Preparedness of Countries for a Low-Carbon Transition; Exposure","Environment, Climate Change, Financial and Physical and Transition Risk Indicators, Transition Risks, Preparedness of Countries for a Low-Carbon Transition, Exposure",0.312437339476419
186,Turkey,TR,TUR,Resilience,Index,"Peszko, Grzegorz; van der Mensbrugghe, Dominique; Golub, Alexander; Ward, John; Zenghelis, Dimitri; Marijs, Cor; Schopp, Anne; Rogers, John A.; Midgley, Amelia. 2020. Preparedness of Countries to Low-Carbon Transition (Chapter 5). In: Diversification and Cooperation in a Decarbonizing World : Climate Strategies for Fossil Fuel-Dependent Countries. Climate Change and Development. Washington, DC: World Bank. © World Bank. https://openknowledge.worldbank.org/handle/10986/34011 License: CC BY 3.0 IGO. Accessed on 2021-10-15.",ECFTPR,"Preparedness of Countries for a Low-Carbon Transition; Resilience","Environment, Climate Change, Financial and Physical and Transition Risk Indicators, Transition Risks, Preparedness of Countries for a Low-Carbon Transition, Resilience",0.561810798216434
187,Uganda,UG,UGA,Exposure,Index,"Peszko, Grzegorz; van der Mensbrugghe, Dominique; Golub, Alexander; Ward, John; Zenghelis, Dimitri; Marijs, Cor; Schopp, Anne; Rogers, John A.; Midgley, Amelia. 2020. Preparedness of Countries to Low-Carbon Transition (Chapter 5). In: Diversification and Cooperation in a Decarbonizing World : Climate Strategies for Fossil Fuel-Dependent Countries. Climate Change and Development. Washington, DC: World Bank. © World Bank. https://openknowledge.worldbank.org/handle/10986/34011 License: CC BY 3.0 IGO. Accessed on 2021-10-15.",ECFTPE,"Preparedness of Countries for a Low-Carbon Transition; Exposure","Environment, Climate Change, Financial and Physical and Transition Risk Indicators, Transition Risks, Preparedness of Countries for a Low-Carbon Transition, Exposure",0.269058333074909
188,Uganda,UG,UGA,Resilience,Index,"Peszko, Grzegorz; van der Mensbrugghe, Dominique; Golub, Alexander; Ward, John; Zenghelis, Dimitri; Marijs, Cor; Schopp, Anne; Rogers, John A.; Midgley, Amelia. 2020. Preparedness of Countries to Low-Carbon Transition (Chapter 5). In: Diversification and Cooperation in a Decarbonizing World : Climate Strategies for Fossil Fuel-Dependent Countries. Climate Change and Development. Washington, DC: World Bank. © World Bank. https://openknowledge.worldbank.org/handle/10986/34011 License: CC BY 3.0 IGO. Accessed on 2021-10-15.",ECFTPR,"Preparedness of Countries for a Low-Carbon Transition; Resilience","Environment, Climate Change, Financial and Physical and Transition Risk Indicators, Transition Risks, Preparedness of Countries for a Low-Carbon Transition, Resilience",0.817916294711228
189,Ukraine,UA,UKR,Exposure,Index,"Peszko, Grzegorz; van der Mensbrugghe, Dominique; Golub, Alexander; Ward, John; Zenghelis, Dimitri; Marijs, Cor; Schopp, Anne; Rogers, John A.; Midgley, Amelia. 2020. Preparedness of Countries to Low-Carbon Transition (Chapter 5). In: Diversification and Cooperation in a Decarbonizing World : Climate Strategies for Fossil Fuel-Dependent Countries. Climate Change and Development. Washington, DC: World Bank. © World Bank. https://openknowledge.worldbank.org/handle/10986/34011 License: CC BY 3.0 IGO. Accessed on 2021-10-15.",ECFTPE,"Preparedness of Countries for a Low-Carbon Transition; Exposure","Environment, Climate Change, Financial and Physical and Transition Risk Indicators, Transition Risks, Preparedness of Countries for a Low-Carbon Transition, Exposure",0.471465015843707
190,Ukraine,UA,UKR,Resilience,Index,"Peszko, Grzegorz; van der Mensbrugghe, Dominique; Golub, Alexander; Ward, John; Zenghelis, Dimitri; Marijs, Cor; Schopp, Anne; Rogers, John A.; Midgley, Amelia. 2020. Preparedness of Countries to Low-Carbon Transition (Chapter 5). In: Diversification and Cooperation in a Decarbonizing World : Climate Strategies for Fossil Fuel-Dependent Countries. Climate Change and Development. Washington, DC: World Bank. © World Bank. https://openknowledge.worldbank.org/handle/10986/34011 License: CC BY 3.0 IGO. Accessed on 2021-10-15.",ECFTPR,"Preparedness of Countries for a Low-Carbon Transition; Resilience","Environment, Climate Change, Financial and Physical and Transition Risk Indicators, Transition Risks, Preparedness of Countries for a Low-Carbon Transition, Resilience",0.692798789213541
191,United Arab Emirates,AE,ARE,Exposure,Index,"Peszko, Grzegorz; van der Mensbrugghe, Dominique; Golub, Alexander; Ward, John; Zenghelis, Dimitri; Marijs, Cor; Schopp, Anne; Rogers, John A.; Midgley, Amelia. 2020. Preparedness of Countries to Low-Carbon Transition (Chapter 5). In: Diversification and Cooperation in a Decarbonizing World : Climate Strategies for Fossil Fuel-Dependent Countries. Climate Change and Development. Washington, DC: World Bank. © World Bank. https://openknowledge.worldbank.org/handle/10986/34011 License: CC BY 3.0 IGO. Accessed on 2021-10-15.",ECFTPE,"Preparedness of Countries for a Low-Carbon Transition; Exposure","Environment, Climate Change, Financial and Physical and Transition Risk Indicators, Transition Risks, Preparedness of Countries for a Low-Carbon Transition, Exposure",0.467293840910306
192,United Arab Emirates,AE,ARE,Resilience,Index,"Peszko, Grzegorz; van der Mensbrugghe, Dominique; Golub, Alexander; Ward, John; Zenghelis, Dimitri; Marijs, Cor; Schopp, Anne; Rogers, John A.; Midgley, Amelia. 2020. Preparedness of Countries to Low-Carbon Transition (Chapter 5). In: Diversification and Cooperation in a Decarbonizing World : Climate Strategies for Fossil Fuel-Dependent Countries. Climate Change and Development. Washington, DC: World Bank. © World Bank. https://openknowledge.worldbank.org/handle/10986/34011 License: CC BY 3.0 IGO. Accessed on 2021-10-15.",ECFTPR,"Preparedness of Countries for a Low-Carbon Transition; Resilience","Environment, Climate Change, Financial and Physical and Transition Risk Indicators, Transition Risks, Preparedness of Countries for a Low-Carbon Transition, Resilience",0.363921261499886
193,United Kingdom,GB,GBR,Exposure,Index,"Peszko, Grzegorz; van der Mensbrugghe, Dominique; Golub, Alexander; Ward, John; Zenghelis, Dimitri; Marijs, Cor; Schopp, Anne; Rogers, John A.; Midgley, Amelia. 2020. Preparedness of Countries to Low-Carbon Transition (Chapter 5). In: Diversification and Cooperation in a Decarbonizing World : Climate Strategies for Fossil Fuel-Dependent Countries. Climate Change and Development. Washington, DC: World Bank. © World Bank. https://openknowledge.worldbank.org/handle/10986/34011 License: CC BY 3.0 IGO. Accessed on 2021-10-15.",ECFTPE,"Preparedness of Countries for a Low-Carbon Transition; Exposure","Environment, Climate Change, Financial and Physical and Transition Risk Indicators, Transition Risks, Preparedness of Countries for a Low-Carbon Transition, Exposure",0.283203926953274
194,United Kingdom,GB,GBR,Resilience,Index,"Peszko, Grzegorz; van der Mensbrugghe, Dominique; Golub, Alexander; Ward, John; Zenghelis, Dimitri; Marijs, Cor; Schopp, Anne; Rogers, John A.; Midgley, Amelia. 2020. Preparedness of Countries to Low-Carbon Transition (Chapter 5). In: Diversification and Cooperation in a Decarbonizing World : Climate Strategies for Fossil Fuel-Dependent Countries. Climate Change and Development. Washington, DC: World Bank. © World Bank. https://openknowledge.worldbank.org/handle/10986/34011 License: CC BY 3.0 IGO. Accessed on 2021-10-15.",ECFTPR,"Preparedness of Countries for a Low-Carbon Transition; Resilience","Environment, Climate Change, Financial and Physical and Transition Risk Indicators, Transition Risks, Preparedness of Countries for a Low-Carbon Transition, Resilience",0.31812366770601
195,United States,US,USA,Exposure,Index,"Peszko, Grzegorz; van der Mensbrugghe, Dominique; Golub, Alexander; Ward, John; Zenghelis, Dimitri; Marijs, Cor; Schopp, Anne; Rogers, John A.; Midgley, Amelia. 2020. Preparedness of Countries to Low-Carbon Transition (Chapter 5). In: Diversification and Cooperation in a Decarbonizing World : Climate Strategies for Fossil Fuel-Dependent Countries. Climate Change and Development. Washington, DC: World Bank. © World Bank. https://openknowledge.worldbank.org/handle/10986/34011 License: CC BY 3.0 IGO. Accessed on 2021-10-15.",ECFTPE,"Preparedness of Countries for a Low-Carbon Transition; Exposure","Environment, Climate Change, Financial and Physical and Transition Risk Indicators, Transition Risks, Preparedness of Countries for a Low-Carbon Transition, Exposure",0.31768001072055
196,United States,US,USA,Resilience,Index,"Peszko, Grzegorz; van der Mensbrugghe, Dominique; Golub, Alexander; Ward, John; Zenghelis, Dimitri; Marijs, Cor; Schopp, Anne; Rogers, John A.; Midgley, Amelia. 2020. Preparedness of Countries to Low-Carbon Transition (Chapter 5). In: Diversification and Cooperation in a Decarbonizing World : Climate Strategies for Fossil Fuel-Dependent Countries. Climate Change and Development. Washington, DC: World Bank. © World Bank. https://openknowledge.worldbank.org/handle/10986/34011 License: CC BY 3.0 IGO. Accessed on 2021-10-15.",ECFTPR,"Preparedness of Countries for a Low-Carbon Transition; Resilience","Environment, Climate Change, Financial and Physical and Transition Risk Indicators, Transition Risks, Preparedness of Countries for a Low-Carbon Transition, Resilience",0.309693641424156
197,Uruguay,UY,URY,Exposure,Index,"Peszko, Grzegorz; van der Mensbrugghe, Dominique; Golub, Alexander; Ward, John; Zenghelis, Dimitri; Marijs, Cor; Schopp, Anne; Rogers, John A.; Midgley, Amelia. 2020. Preparedness of Countries to Low-Carbon Transition (Chapter 5). In: Diversification and Cooperation in a Decarbonizing World : Climate Strategies for Fossil Fuel-Dependent Countries. Climate Change and Development. Washington, DC: World Bank. © World Bank. https://openknowledge.worldbank.org/handle/10986/34011 License: CC BY 3.0 IGO. Accessed on 2021-10-15.",ECFTPE,"Preparedness of Countries for a Low-Carbon Transition; Exposure","Environment, Climate Change, Financial and Physical and Transition Risk Indicators, Transition Risks, Preparedness of Countries for a Low-Carbon Transition, Exposure",0.289747064728722
198,Uruguay,UY,URY,Resilience,Index,"Peszko, Grzegorz; van der Mensbrugghe, Dominique; Golub, Alexander; Ward, John; Zenghelis, Dimitri; Marijs, Cor; Schopp, Anne; Rogers, John A.; Midgley, Amelia. 2020. Preparedness of Countries to Low-Carbon Transition (Chapter 5). In: Diversification and Cooperation in a Decarbonizing World : Climate Strategies for Fossil Fuel-Dependent Countries. Climate Change and Development. Washington, DC: World Bank. © World Bank. https://openknowledge.worldbank.org/handle/10986/34011 License: CC BY 3.0 IGO. Accessed on 2021-10-15.",ECFTPR,"Preparedness of Countries for a Low-Carbon Transition; Resilience","Environment, Climate Change, Financial and Physical and Transition Risk Indicators, Transition Risks, Preparedness of Countries for a Low-Carbon Transition, Resilience",0.552739697994883
199,"Venezuela, Rep. Bolivariana de",VE,VEN,Exposure,Index,"Peszko, Grzegorz; van der Mensbrugghe, Dominique; Golub, Alexander; Ward, John; Zenghelis, Dimitri; Marijs, Cor; Schopp, Anne; Rogers, John A.; Midgley, Amelia. 2020. Preparedness of Countries to Low-Carbon Transition (Chapter 5). In: Diversification and Cooperation in a Decarbonizing World : Climate Strategies for Fossil Fuel-Dependent Countries. Climate Change and Development. Washington, DC: World Bank. © World Bank. https://openknowledge.worldbank.org/handle/10986/34011 License: CC BY 3.0 IGO. Accessed on 2021-10-15.",ECFTPE,"Preparedness of Countries for a Low-Carbon Transition; Exposure","Environment, Climate Change, Financial and Physical and Transition Risk Indicators, Transition Risks, Preparedness of Countries for a Low-Carbon Transition, Exposure",0.664222906697338
200,"Venezuela, Rep. Bolivariana de",VE,VEN,Resilience,Index,"Peszko, Grzegorz; van der Mensbrugghe, Dominique; Golub, Alexander; Ward, John; Zenghelis, Dimitri; Marijs, Cor; Schopp, Anne; Rogers, John A.; Midgley, Amelia. 2020. Preparedness of Countries to Low-Carbon Transition (Chapter 5). In: Diversification and Cooperation in a Decarbonizing World : Climate Strategies for Fossil Fuel-Dependent Countries. Climate Change and Development. Washington, DC: World Bank. © World Bank. https://openknowledge.worldbank.org/handle/10986/34011 License: CC BY 3.0 IGO. Accessed on 2021-10-15.",ECFTPR,"Preparedness of Countries for a Low-Carbon Transition; Resilience","Environment, Climate Change, Financial and Physical and Transition Risk Indicators, Transition Risks, Preparedness of Countries for a Low-Carbon Transition, Resilience",1
201,Vietnam,VN,VNM,Exposure,Index,"Peszko, Grzegorz; van der Mensbrugghe, Dominique; Golub, Alexander; Ward, John; Zenghelis, Dimitri; Marijs, Cor; Schopp, Anne; Rogers, John A.; Midgley, Amelia. 2020. Preparedness of Countries to Low-Carbon Transition (Chapter 5). In: Diversification and Cooperation in a Decarbonizing World : Climate Strategies for Fossil Fuel-Dependent Countries. Climate Change and Development. Washington, DC: World Bank. © World Bank. https://openknowledge.worldbank.org/handle/10986/34011 License: CC BY 3.0 IGO. Accessed on 2021-10-15.",ECFTPE,"Preparedness of Countries for a Low-Carbon Transition; Exposure","Environment, Climate Change, Financial and Physical and Transition Risk Indicators, Transition Risks, Preparedness of Countries for a Low-Carbon Transition, Exposure",0.701194710267298
202,Vietnam,VN,VNM,Resilience,Index,"Peszko, Grzegorz; van der Mensbrugghe, Dominique; Golub, Alexander; Ward, John; Zenghelis, Dimitri; Marijs, Cor; Schopp, Anne; Rogers, John A.; Midgley, Amelia. 2020. Preparedness of Countries to Low-Carbon Transition (Chapter 5). In: Diversification and Cooperation in a Decarbonizing World : Climate Strategies for Fossil Fuel-Dependent Countries. Climate Change and Development. Washington, DC: World Bank. © World Bank. https://openknowledge.worldbank.org/handle/10986/34011 License: CC BY 3.0 IGO. Accessed on 2021-10-15.",ECFTPR,"Preparedness of Countries for a Low-Carbon Transition; Resilience","Environment, Climate Change, Financial and Physical and Transition Risk Indicators, Transition Risks, Preparedness of Countries for a Low-Carbon Transition, Resilience",0.667716022077339
